topic_id,macro_topic,source,year,year_frequency,year_document_count,denominator_source_docs_in_macro_topic,relative_share_of_macro_topic_source_docs,annual_source_macro_document_count,annual_document_prevalence
academic_T3::academic_T3_S202,T3,academic,2001,0,0,59261,0.0,88,0.0
academic_T3::academic_T3_S202,T3,academic,2002,0,0,59261,0.0,115,0.0
academic_T3::academic_T3_S202,T3,academic,2003,0,0,59261,0.0,141,0.0
academic_T3::academic_T3_S202,T3,academic,2004,0,0,59261,0.0,141,0.0
academic_T3::academic_T3_S202,T3,academic,2005,0,0,59261,0.0,167,0.0
academic_T3::academic_T3_S202,T3,academic,2006,0,0,59261,0.0,203,0.0
academic_T3::academic_T3_S202,T3,academic,2007,0,0,59261,0.0,256,0.0
academic_T3::academic_T3_S202,T3,academic,2008,0,0,59261,0.0,310,0.0
academic_T3::academic_T3_S202,T3,academic,2009,0,0,59261,0.0,366,0.0
academic_T3::academic_T3_S202,T3,academic,2010,0,0,59261,0.0,510,0.0
academic_T3::academic_T3_S202,T3,academic,2011,0,0,59261,0.0,559,0.0
academic_T3::academic_T3_S202,T3,academic,2012,2,2,59261,3.37490086228717e-05,737,0.0027137042062415195
academic_T3::academic_T3_S202,T3,academic,2013,0,0,59261,0.0,848,0.0
academic_T3::academic_T3_S202,T3,academic,2014,6,6,59261,0.00010124702586861511,986,0.006085192697768763
academic_T3::academic_T3_S202,T3,academic,2015,2,2,59261,3.37490086228717e-05,1111,0.0018001800180018
academic_T3::academic_T3_S202,T3,academic,2016,0,0,59261,0.0,1187,0.0
academic_T3::academic_T3_S202,T3,academic,2017,0,0,59261,0.0,1573,0.0
academic_T3::academic_T3_S202,T3,academic,2018,0,0,59261,0.0,2404,0.0
academic_T3::academic_T3_S202,T3,academic,2019,2,2,59261,3.37490086228717e-05,3687,0.0005424464334147003
academic_T3::academic_T3_S202,T3,academic,2020,8,8,59261,0.0001349960344914868,4362,0.0018340210912425492
academic_T3::academic_T3_S202,T3,academic,2021,5,5,59261,8.437252155717925e-05,5381,0.000929195316855603
academic_T3::academic_T3_S202,T3,academic,2022,5,5,59261,8.437252155717925e-05,6028,0.0008294625082946251
academic_T3::academic_T3_S202,T3,academic,2023,12,12,59261,0.00020249405173723023,8480,0.0014150943396226414
academic_T3::academic_T3_S202,T3,academic,2024,11,11,59261,0.00018561954742579438,13117,0.0008386063886559427
academic_T3::academic_T3_S202,T3,academic,2025,7,7,59261,0.00011812153018005096,6416,0.0010910224438902742
academic_T3::academic_T3_S208,T3,academic,2000,0,0,59261,0.0,88,0.0
academic_T3::academic_T3_S208,T3,academic,2001,0,0,59261,0.0,88,0.0
academic_T3::academic_T3_S208,T3,academic,2002,0,0,59261,0.0,115,0.0
academic_T3::academic_T3_S208,T3,academic,2003,0,0,59261,0.0,141,0.0
academic_T3::academic_T3_S208,T3,academic,2004,0,0,59261,0.0,141,0.0
academic_T3::academic_T3_S208,T3,academic,2005,0,0,59261,0.0,167,0.0
academic_T3::academic_T3_S208,T3,academic,2006,0,0,59261,0.0,203,0.0
academic_T3::academic_T3_S208,T3,academic,2007,0,0,59261,0.0,256,0.0
academic_T3::academic_T3_S208,T3,academic,2008,1,1,59261,1.687450431143585e-05,310,0.0032258064516129032
academic_T3::academic_T3_S208,T3,academic,2009,1,1,59261,1.687450431143585e-05,366,0.00273224043715847
academic_T3::academic_T3_S208,T3,academic,2010,0,0,59261,0.0,510,0.0
academic_T3::academic_T3_S208,T3,academic,2011,0,0,59261,0.0,559,0.0
academic_T3::academic_T3_S208,T3,academic,2012,1,1,59261,1.687450431143585e-05,737,0.0013568521031207597
academic_T3::academic_T3_S208,T3,academic,2013,2,2,59261,3.37490086228717e-05,848,0.0023584905660377358
academic_T3::academic_T3_S208,T3,academic,2014,2,2,59261,3.37490086228717e-05,986,0.002028397565922921
academic_T3::academic_T3_S208,T3,academic,2015,5,5,59261,8.437252155717925e-05,1111,0.004500450045004501
academic_T3::academic_T3_S208,T3,academic,2016,0,0,59261,0.0,1187,0.0
academic_T3::academic_T3_S208,T3,academic,2017,3,3,59261,5.0623512934307556e-05,1573,0.0019071837253655435
academic_T3::academic_T3_S208,T3,academic,2018,0,0,59261,0.0,2404,0.0
academic_T3::academic_T3_S208,T3,academic,2019,0,0,59261,0.0,3687,0.0
academic_T3::academic_T3_S208,T3,academic,2020,1,1,59261,1.687450431143585e-05,4362,0.00022925263640531865
academic_T3::academic_T3_S208,T3,academic,2021,2,2,59261,3.37490086228717e-05,5381,0.00037167812674224123
academic_T3::academic_T3_S208,T3,academic,2022,8,8,59261,0.0001349960344914868,6028,0.0013271400132714001
academic_T3::academic_T3_S208,T3,academic,2023,5,5,59261,8.437252155717925e-05,8480,0.0005896226415094339
academic_T3::academic_T3_S208,T3,academic,2024,17,17,59261,0.0002868665732944095,13117,0.0012960280551955479
academic_T3::academic_T3_S208,T3,academic,2025,9,9,59261,0.00015187053880292266,6416,0.0014027431421446384
academic_T3::academic_T3_S213,T3,academic,2000,0,0,59261,0.0,88,0.0
academic_T3::academic_T3_S213,T3,academic,2001,1,1,59261,1.687450431143585e-05,88,0.011363636363636364
academic_T3::academic_T3_S213,T3,academic,2002,0,0,59261,0.0,115,0.0
academic_T3::academic_T3_S213,T3,academic,2003,0,0,59261,0.0,141,0.0
academic_T3::academic_T3_S213,T3,academic,2004,0,0,59261,0.0,141,0.0
academic_T3::academic_T3_S213,T3,academic,2005,1,1,59261,1.687450431143585e-05,167,0.005988023952095809
academic_T3::academic_T3_S213,T3,academic,2006,1,1,59261,1.687450431143585e-05,203,0.0049261083743842365
academic_T3::academic_T3_S213,T3,academic,2007,1,1,59261,1.687450431143585e-05,256,0.00390625
academic_T3::academic_T3_S213,T3,academic,2008,0,0,59261,0.0,310,0.0
academic_T3::academic_T3_S213,T3,academic,2009,0,0,59261,0.0,366,0.0
academic_T3::academic_T3_S213,T3,academic,2010,0,0,59261,0.0,510,0.0
academic_T3::academic_T3_S213,T3,academic,2011,2,2,59261,3.37490086228717e-05,559,0.0035778175313059034
academic_T3::academic_T3_S213,T3,academic,2012,0,0,59261,0.0,737,0.0
academic_T3::academic_T3_S213,T3,academic,2013,1,1,59261,1.687450431143585e-05,848,0.0011792452830188679
academic_T3::academic_T3_S213,T3,academic,2014,5,5,59261,8.437252155717925e-05,986,0.005070993914807302
academic_T3::academic_T3_S213,T3,academic,2015,2,2,59261,3.37490086228717e-05,1111,0.0018001800180018
academic_T3::academic_T3_S213,T3,academic,2016,0,0,59261,0.0,1187,0.0
academic_T3::academic_T3_S213,T3,academic,2017,2,2,59261,3.37490086228717e-05,1573,0.0012714558169103624
academic_T3::academic_T3_S213,T3,academic,2018,1,1,59261,1.687450431143585e-05,2404,0.00041597337770382697
academic_T3::academic_T3_S213,T3,academic,2019,6,6,59261,0.00010124702586861511,3687,0.0016273393002441008
academic_T3::academic_T3_S213,T3,academic,2020,5,5,59261,8.437252155717925e-05,4362,0.0011462631820265932
academic_T3::academic_T3_S213,T3,academic,2021,4,4,59261,6.74980172457434e-05,5381,0.0007433562534844825
academic_T3::academic_T3_S213,T3,academic,2022,7,7,59261,0.00011812153018005096,6028,0.001161247511612475
academic_T3::academic_T3_S213,T3,academic,2023,7,7,59261,0.00011812153018005096,8480,0.0008254716981132076
academic_T3::academic_T3_S213,T3,academic,2024,6,6,59261,0.00010124702586861511,13117,0.0004574216665396051
academic_T3::academic_T3_S213,T3,academic,2025,5,5,59261,8.437252155717925e-05,6416,0.0007793017456359103
academic_T3::academic_T3_S216,T3,academic,2000,0,0,59261,0.0,88,0.0
academic_T3::academic_T3_S216,T3,academic,2001,1,1,59261,1.687450431143585e-05,88,0.011363636363636364
academic_T3::academic_T3_S216,T3,academic,2002,1,1,59261,1.687450431143585e-05,115,0.008695652173913044
academic_T3::academic_T3_S216,T3,academic,2003,0,0,59261,0.0,141,0.0
academic_T3::academic_T3_S216,T3,academic,2004,0,0,59261,0.0,141,0.0
academic_T3::academic_T3_S216,T3,academic,2005,2,2,59261,3.37490086228717e-05,167,0.011976047904191617
academic_T3::academic_T3_S216,T3,academic,2006,1,1,59261,1.687450431143585e-05,203,0.0049261083743842365
academic_T3::academic_T3_S216,T3,academic,2007,2,2,59261,3.37490086228717e-05,256,0.0078125
academic_T3::academic_T3_S216,T3,academic,2008,1,1,59261,1.687450431143585e-05,310,0.0032258064516129032
academic_T3::academic_T3_S216,T3,academic,2009,0,0,59261,0.0,366,0.0
academic_T3::academic_T3_S216,T3,academic,2010,0,0,59261,0.0,510,0.0
academic_T3::academic_T3_S216,T3,academic,2011,1,1,59261,1.687450431143585e-05,559,0.0017889087656529517
academic_T3::academic_T3_S216,T3,academic,2012,1,1,59261,1.687450431143585e-05,737,0.0013568521031207597
academic_T3::academic_T3_S216,T3,academic,2013,2,2,59261,3.37490086228717e-05,848,0.0023584905660377358
academic_T3::academic_T3_S216,T3,academic,2014,2,2,59261,3.37490086228717e-05,986,0.002028397565922921
academic_T3::academic_T3_S216,T3,academic,2015,0,0,59261,0.0,1111,0.0
academic_T3::academic_T3_S216,T3,academic,2016,6,6,59261,0.00010124702586861511,1187,0.005054759898904802
academic_T3::academic_T3_S216,T3,academic,2017,1,1,59261,1.687450431143585e-05,1573,0.0006357279084551812
academic_T3::academic_T3_S216,T3,academic,2018,2,2,59261,3.37490086228717e-05,2404,0.0008319467554076539
academic_T3::academic_T3_S216,T3,academic,2019,4,4,59261,6.74980172457434e-05,3687,0.0010848928668294006
academic_T3::academic_T3_S216,T3,academic,2020,6,6,59261,0.00010124702586861511,4362,0.001375515818431912
academic_T3::academic_T3_S216,T3,academic,2021,8,8,59261,0.0001349960344914868,5381,0.001486712506968965
academic_T3::academic_T3_S216,T3,academic,2022,2,2,59261,3.37490086228717e-05,6028,0.00033178500331785003
academic_T3::academic_T3_S216,T3,academic,2023,7,7,59261,0.00011812153018005096,8480,0.0008254716981132076
academic_T3::academic_T3_S216,T3,academic,2024,6,6,59261,0.00010124702586861511,13117,0.0004574216665396051
academic_T3::academic_T3_S216,T3,academic,2025,1,1,59261,1.687450431143585e-05,6416,0.00015586034912718204
academic_T3::academic_T3_S217,T3,academic,2000,0,0,59261,0.0,88,0.0
academic_T3::academic_T3_S217,T3,academic,2001,0,0,59261,0.0,88,0.0
academic_T3::academic_T3_S217,T3,academic,2002,0,0,59261,0.0,115,0.0
academic_T3::academic_T3_S217,T3,academic,2003,0,0,59261,0.0,141,0.0
academic_T3::academic_T3_S217,T3,academic,2004,0,0,59261,0.0,141,0.0
academic_T3::academic_T3_S217,T3,academic,2005,0,0,59261,0.0,167,0.0
academic_T3::academic_T3_S217,T3,academic,2006,0,0,59261,0.0,203,0.0
academic_T3::academic_T3_S217,T3,academic,2007,0,0,59261,0.0,256,0.0
academic_T3::academic_T3_S217,T3,academic,2008,0,0,59261,0.0,310,0.0
academic_T3::academic_T3_S217,T3,academic,2009,0,0,59261,0.0,366,0.0
academic_T3::academic_T3_S217,T3,academic,2010,0,0,59261,0.0,510,0.0
academic_T3::academic_T3_S217,T3,academic,2011,0,0,59261,0.0,559,0.0
academic_T3::academic_T3_S217,T3,academic,2012,0,0,59261,0.0,737,0.0
academic_T3::academic_T3_S217,T3,academic,2013,0,0,59261,0.0,848,0.0
academic_T3::academic_T3_S217,T3,academic,2014,0,0,59261,0.0,986,0.0
academic_T3::academic_T3_S217,T3,academic,2015,0,0,59261,0.0,1111,0.0
academic_T3::academic_T3_S217,T3,academic,2016,0,0,59261,0.0,1187,0.0
academic_T3::academic_T3_S217,T3,academic,2017,2,2,59261,3.37490086228717e-05,1573,0.0012714558169103624
academic_T3::academic_T3_S217,T3,academic,2018,2,2,59261,3.37490086228717e-05,2404,0.0008319467554076539
academic_T3::academic_T3_S217,T3,academic,2019,3,3,59261,5.0623512934307556e-05,3687,0.0008136696501220504
academic_T3::academic_T3_S217,T3,academic,2020,2,2,59261,3.37490086228717e-05,4362,0.0004585052728106373
academic_T3::academic_T3_S217,T3,academic,2021,1,1,59261,1.687450431143585e-05,5381,0.00018583906337112061
academic_T3::academic_T3_S217,T3,academic,2022,5,5,59261,8.437252155717925e-05,6028,0.0008294625082946251
academic_T3::academic_T3_S217,T3,academic,2023,8,8,59261,0.0001349960344914868,8480,0.0009433962264150943
academic_T3::academic_T3_S217,T3,academic,2024,20,20,59261,0.000337490086228717,13117,0.0015247388884653502
academic_T3::academic_T3_S217,T3,academic,2025,13,13,59261,0.00021936855604866607,6416,0.0020261845386533666
academic_T3::academic_T3_S219,T3,academic,2000,0,0,59261,0.0,88,0.0
academic_T3::academic_T3_S219,T3,academic,2001,0,0,59261,0.0,88,0.0
academic_T3::academic_T3_S219,T3,academic,2002,0,0,59261,0.0,115,0.0
academic_T3::academic_T3_S219,T3,academic,2003,0,0,59261,0.0,141,0.0
academic_T3::academic_T3_S219,T3,academic,2004,0,0,59261,0.0,141,0.0
academic_T3::academic_T3_S219,T3,academic,2005,0,0,59261,0.0,167,0.0
academic_T3::academic_T3_S219,T3,academic,2006,0,0,59261,0.0,203,0.0
academic_T3::academic_T3_S219,T3,academic,2007,0,0,59261,0.0,256,0.0
academic_T3::academic_T3_S219,T3,academic,2008,0,0,59261,0.0,310,0.0
academic_T3::academic_T3_S219,T3,academic,2009,0,0,59261,0.0,366,0.0
academic_T3::academic_T3_S219,T3,academic,2010,0,0,59261,0.0,510,0.0
academic_T3::academic_T3_S219,T3,academic,2011,0,0,59261,0.0,559,0.0
academic_T3::academic_T3_S219,T3,academic,2012,0,0,59261,0.0,737,0.0
academic_T3::academic_T3_S219,T3,academic,2013,0,0,59261,0.0,848,0.0
academic_T3::academic_T3_S219,T3,academic,2014,0,0,59261,0.0,986,0.0
academic_T3::academic_T3_S219,T3,academic,2015,0,0,59261,0.0,1111,0.0
academic_T3::academic_T3_S219,T3,academic,2016,0,0,59261,0.0,1187,0.0
academic_T3::academic_T3_S219,T3,academic,2017,1,1,59261,1.687450431143585e-05,1573,0.0006357279084551812
academic_T3::academic_T3_S219,T3,academic,2018,0,0,59261,0.0,2404,0.0
academic_T3::academic_T3_S219,T3,academic,2019,0,0,59261,0.0,3687,0.0
academic_T3::academic_T3_S219,T3,academic,2020,0,0,59261,0.0,4362,0.0
academic_T3::academic_T3_S219,T3,academic,2021,3,3,59261,5.0623512934307556e-05,5381,0.0005575171901133618
academic_T3::academic_T3_S219,T3,academic,2022,7,7,59261,0.00011812153018005096,6028,0.001161247511612475
academic_T3::academic_T3_S219,T3,academic,2023,7,7,59261,0.00011812153018005096,8480,0.0008254716981132076
academic_T3::academic_T3_S219,T3,academic,2024,21,21,59261,0.0003543645905401529,13117,0.0016009758328886178
academic_T3::academic_T3_S219,T3,academic,2025,14,14,59261,0.00023624306036010192,6416,0.0021820448877805485
academic_T3::academic_T3_S220,T3,academic,2000,1,1,59261,1.687450431143585e-05,88,0.011363636363636364
academic_T3::academic_T3_S220,T3,academic,2001,0,0,59261,0.0,88,0.0
academic_T3::academic_T3_S220,T3,academic,2002,0,0,59261,0.0,115,0.0
academic_T3::academic_T3_S220,T3,academic,2003,0,0,59261,0.0,141,0.0
academic_T3::academic_T3_S220,T3,academic,2004,0,0,59261,0.0,141,0.0
academic_T3::academic_T3_S220,T3,academic,2005,0,0,59261,0.0,167,0.0
academic_T3::academic_T3_S220,T3,academic,2006,0,0,59261,0.0,203,0.0
academic_T3::academic_T3_S220,T3,academic,2007,0,0,59261,0.0,256,0.0
academic_T3::academic_T3_S220,T3,academic,2008,0,0,59261,0.0,310,0.0
academic_T3::academic_T3_S220,T3,academic,2009,0,0,59261,0.0,366,0.0
academic_T3::academic_T3_S220,T3,academic,2010,1,1,59261,1.687450431143585e-05,510,0.00196078431372549
academic_T3::academic_T3_S220,T3,academic,2011,1,1,59261,1.687450431143585e-05,559,0.0017889087656529517
academic_T3::academic_T3_S220,T3,academic,2012,0,0,59261,0.0,737,0.0
academic_T3::academic_T3_S220,T3,academic,2013,0,0,59261,0.0,848,0.0
academic_T3::academic_T3_S220,T3,academic,2014,0,0,59261,0.0,986,0.0
academic_T3::academic_T3_S220,T3,academic,2015,0,0,59261,0.0,1111,0.0
academic_T3::academic_T3_S220,T3,academic,2016,1,1,59261,1.687450431143585e-05,1187,0.0008424599831508003
academic_T3::academic_T3_S220,T3,academic,2017,2,2,59261,3.37490086228717e-05,1573,0.0012714558169103624
academic_T3::academic_T3_S220,T3,academic,2018,0,0,59261,0.0,2404,0.0
academic_T3::academic_T3_S220,T3,academic,2019,0,0,59261,0.0,3687,0.0
academic_T3::academic_T3_S220,T3,academic,2020,1,1,59261,1.687450431143585e-05,4362,0.00022925263640531865
academic_T3::academic_T3_S220,T3,academic,2021,2,2,59261,3.37490086228717e-05,5381,0.00037167812674224123
academic_T3::academic_T3_S220,T3,academic,2022,7,7,59261,0.00011812153018005096,6028,0.001161247511612475
academic_T3::academic_T3_S220,T3,academic,2023,9,9,59261,0.00015187053880292266,8480,0.0010613207547169811
academic_T3::academic_T3_S220,T3,academic,2024,13,13,59261,0.00021936855604866607,13117,0.0009910802775024777
academic_T3::academic_T3_S220,T3,academic,2025,15,15,59261,0.0002531175646715378,6416,0.0023379052369077308
academic_T3::academic_T3_S226,T3,academic,2000,0,0,59261,0.0,88,0.0
academic_T3::academic_T3_S226,T3,academic,2001,0,0,59261,0.0,88,0.0
academic_T3::academic_T3_S226,T3,academic,2002,0,0,59261,0.0,115,0.0
academic_T3::academic_T3_S226,T3,academic,2003,0,0,59261,0.0,141,0.0
academic_T3::academic_T3_S226,T3,academic,2004,0,0,59261,0.0,141,0.0
academic_T3::academic_T3_S226,T3,academic,2005,1,1,59261,1.687450431143585e-05,167,0.005988023952095809
academic_T3::academic_T3_S226,T3,academic,2006,0,0,59261,0.0,203,0.0
academic_T3::academic_T3_S226,T3,academic,2007,0,0,59261,0.0,256,0.0
academic_T3::academic_T3_S226,T3,academic,2008,1,1,59261,1.687450431143585e-05,310,0.0032258064516129032
academic_T3::academic_T3_S226,T3,academic,2009,0,0,59261,0.0,366,0.0
academic_T3::academic_T3_S226,T3,academic,2010,0,0,59261,0.0,510,0.0
academic_T3::academic_T3_S226,T3,academic,2011,0,0,59261,0.0,559,0.0
academic_T3::academic_T3_S226,T3,academic,2012,1,1,59261,1.687450431143585e-05,737,0.0013568521031207597
academic_T3::academic_T3_S226,T3,academic,2013,1,1,59261,1.687450431143585e-05,848,0.0011792452830188679
academic_T3::academic_T3_S226,T3,academic,2014,0,0,59261,0.0,986,0.0
academic_T3::academic_T3_S226,T3,academic,2015,0,0,59261,0.0,1111,0.0
academic_T3::academic_T3_S226,T3,academic,2016,0,0,59261,0.0,1187,0.0
academic_T3::academic_T3_S226,T3,academic,2017,4,4,59261,6.74980172457434e-05,1573,0.0025429116338207248
academic_T3::academic_T3_S226,T3,academic,2018,2,2,59261,3.37490086228717e-05,2404,0.0008319467554076539
academic_T3::academic_T3_S226,T3,academic,2019,4,4,59261,6.74980172457434e-05,3687,0.0010848928668294006
academic_T3::academic_T3_S226,T3,academic,2020,3,3,59261,5.0623512934307556e-05,4362,0.000687757909215956
academic_T3::academic_T3_S226,T3,academic,2021,7,7,59261,0.00011812153018005096,5381,0.0013008734435978444
academic_T3::academic_T3_S226,T3,academic,2022,10,10,59261,0.0001687450431143585,6028,0.0016589250165892503
academic_T3::academic_T3_S226,T3,academic,2023,10,10,59261,0.0001687450431143585,8480,0.0011792452830188679
academic_T3::academic_T3_S226,T3,academic,2024,4,4,59261,6.74980172457434e-05,13117,0.00030494777769307006
academic_T3::academic_T3_S226,T3,academic,2025,2,2,59261,3.37490086228717e-05,6416,0.0003117206982543641
academic_T3::academic_T3_S227,T3,academic,2000,0,0,59261,0.0,88,0.0
academic_T3::academic_T3_S227,T3,academic,2001,0,0,59261,0.0,88,0.0
academic_T3::academic_T3_S227,T3,academic,2002,0,0,59261,0.0,115,0.0
academic_T3::academic_T3_S227,T3,academic,2003,0,0,59261,0.0,141,0.0
academic_T3::academic_T3_S227,T3,academic,2004,0,0,59261,0.0,141,0.0
academic_T3::academic_T3_S227,T3,academic,2005,0,0,59261,0.0,167,0.0
academic_T3::academic_T3_S227,T3,academic,2006,0,0,59261,0.0,203,0.0
academic_T3::academic_T3_S227,T3,academic,2007,0,0,59261,0.0,256,0.0
academic_T3::academic_T3_S227,T3,academic,2008,0,0,59261,0.0,310,0.0
academic_T3::academic_T3_S227,T3,academic,2009,0,0,59261,0.0,366,0.0
academic_T3::academic_T3_S227,T3,academic,2010,1,1,59261,1.687450431143585e-05,510,0.00196078431372549
academic_T3::academic_T3_S227,T3,academic,2011,0,0,59261,0.0,559,0.0
academic_T3::academic_T3_S227,T3,academic,2012,0,0,59261,0.0,737,0.0
academic_T3::academic_T3_S227,T3,academic,2013,0,0,59261,0.0,848,0.0
academic_T3::academic_T3_S227,T3,academic,2014,1,1,59261,1.687450431143585e-05,986,0.0010141987829614604
academic_T3::academic_T3_S227,T3,academic,2015,0,0,59261,0.0,1111,0.0
academic_T3::academic_T3_S227,T3,academic,2016,1,1,59261,1.687450431143585e-05,1187,0.0008424599831508003
academic_T3::academic_T3_S227,T3,academic,2017,4,4,59261,6.74980172457434e-05,1573,0.0025429116338207248
academic_T3::academic_T3_S227,T3,academic,2018,1,1,59261,1.687450431143585e-05,2404,0.00041597337770382697
academic_T3::academic_T3_S227,T3,academic,2019,5,5,59261,8.437252155717925e-05,3687,0.0013561160835367507
academic_T3::academic_T3_S227,T3,academic,2020,8,8,59261,0.0001349960344914868,4362,0.0018340210912425492
academic_T3::academic_T3_S227,T3,academic,2021,8,8,59261,0.0001349960344914868,5381,0.001486712506968965
academic_T3::academic_T3_S227,T3,academic,2022,5,5,59261,8.437252155717925e-05,6028,0.0008294625082946251
academic_T3::academic_T3_S227,T3,academic,2023,3,3,59261,5.0623512934307556e-05,8480,0.00035377358490566035
academic_T3::academic_T3_S227,T3,academic,2024,9,9,59261,0.00015187053880292266,13117,0.0006861324998094076
academic_T3::academic_T3_S227,T3,academic,2025,6,6,59261,0.00010124702586861511,6416,0.0009351620947630922
academic_T4::academic_T4_PG01,T4,academic,2000,6,6,16679,0.0003597337969902272,25,0.24
academic_T4::academic_T4_PG01,T4,academic,2001,8,8,16679,0.0004796450626536363,31,0.25806451612903225
academic_T4::academic_T4_PG01,T4,academic,2002,15,15,16679,0.000899334492475568,35,0.42857142857142855
academic_T4::academic_T4_PG01,T4,academic,2003,13,13,16679,0.000779423226812159,39,0.3333333333333333
academic_T4::academic_T4_PG01,T4,academic,2004,11,11,16679,0.0006595119611487499,37,0.2972972972972973
academic_T4::academic_T4_PG01,T4,academic,2005,14,14,16679,0.0008393788596438636,43,0.32558139534883723
academic_T4::academic_T4_PG01,T4,academic,2006,23,23,16679,0.0013789795551292043,62,0.3709677419354839
academic_T4::academic_T4_PG01,T4,academic,2007,25,25,16679,0.0014988908207926135,77,0.3246753246753247
academic_T4::academic_T4_PG01,T4,academic,2008,28,28,16679,0.0016787577192877272,86,0.32558139534883723
academic_T4::academic_T4_PG01,T4,academic,2009,33,33,16679,0.0019785358834462498,110,0.3
academic_T4::academic_T4_PG01,T4,academic,2010,34,34,16679,0.0020384915162779543,129,0.26356589147286824
academic_T4::academic_T4_PG01,T4,academic,2011,50,50,16679,0.002997781641585227,159,0.31446540880503143
academic_T4::academic_T4_PG01,T4,academic,2012,75,75,16679,0.00449667246237784,207,0.36231884057971014
academic_T4::academic_T4_PG01,T4,academic,2013,88,88,16679,0.005276095689189999,257,0.3424124513618677
academic_T4::academic_T4_PG01,T4,academic,2014,91,91,16679,0.005455962587685113,236,0.3855932203389831
academic_T4::academic_T4_PG01,T4,academic,2015,100,100,16679,0.005995563283170454,269,0.37174721189591076
academic_T4::academic_T4_PG01,T4,academic,2016,136,136,16679,0.008153966065111817,347,0.3919308357348703
academic_T4::academic_T4_PG01,T4,academic,2017,173,173,16679,0.010372324479884886,434,0.3986175115207373
academic_T4::academic_T4_PG01,T4,academic,2018,242,242,16679,0.014509263145272499,679,0.35640648011782033
academic_T4::academic_T4_PG01,T4,academic,2019,357,357,16679,0.02140416092091852,896,0.3984375
academic_T4::academic_T4_PG01,T4,academic,2020,404,404,16679,0.024222075664008632,1104,0.36594202898550726
academic_T4::academic_T4_PG01,T4,academic,2021,431,431,16679,0.025840877750464657,1380,0.31231884057971016
academic_T4::academic_T4_PG01,T4,academic,2022,554,554,16679,0.03321542058876432,1679,0.3299583085169744
academic_T4::academic_T4_PG01,T4,academic,2023,892,892,16679,0.053480424485880446,2301,0.3876575401999131
academic_T4::academic_T4_PG01,T4,academic,2024,1526,1526,16679,0.09149229570118113,3825,0.39895424836601306
academic_T4::academic_T4_PG01,T4,academic,2025,901,901,16679,0.05402002518136579,2232,0.403673835125448
academic_T4::academic_T4_PG02,T4,academic,2000,0,0,16679,0.0,25,0.0
academic_T4::academic_T4_PG02,T4,academic,2001,0,0,16679,0.0,31,0.0
academic_T4::academic_T4_PG02,T4,academic,2002,0,0,16679,0.0,35,0.0
academic_T4::academic_T4_PG02,T4,academic,2003,1,1,16679,5.995563283170454e-05,39,0.02564102564102564
academic_T4::academic_T4_PG02,T4,academic,2004,0,0,16679,0.0,37,0.0
academic_T4::academic_T4_PG02,T4,academic,2005,1,1,16679,5.995563283170454e-05,43,0.023255813953488372
academic_T4::academic_T4_PG02,T4,academic,2006,1,1,16679,5.995563283170454e-05,62,0.016129032258064516
academic_T4::academic_T4_PG02,T4,academic,2007,1,1,16679,5.995563283170454e-05,77,0.012987012987012988
academic_T4::academic_T4_PG02,T4,academic,2008,0,0,16679,0.0,86,0.0
academic_T4::academic_T4_PG02,T4,academic,2009,2,2,16679,0.00011991126566340908,110,0.01818181818181818
academic_T4::academic_T4_PG02,T4,academic,2010,3,3,16679,0.0001798668984951136,129,0.023255813953488372
academic_T4::academic_T4_PG02,T4,academic,2011,5,5,16679,0.0002997781641585227,159,0.031446540880503145
academic_T4::academic_T4_PG02,T4,academic,2012,6,6,16679,0.0003597337969902272,207,0.028985507246376812
academic_T4::academic_T4_PG02,T4,academic,2013,4,4,16679,0.00023982253132681815,257,0.01556420233463035
academic_T4::academic_T4_PG02,T4,academic,2014,2,2,16679,0.00011991126566340908,236,0.00847457627118644
academic_T4::academic_T4_PG02,T4,academic,2015,8,8,16679,0.0004796450626536363,269,0.02973977695167286
academic_T4::academic_T4_PG02,T4,academic,2016,6,6,16679,0.0003597337969902272,347,0.01729106628242075
academic_T4::academic_T4_PG02,T4,academic,2017,13,13,16679,0.000779423226812159,434,0.029953917050691243
academic_T4::academic_T4_PG02,T4,academic,2018,30,30,16679,0.001798668984951136,679,0.044182621502209134
academic_T4::academic_T4_PG02,T4,academic,2019,29,29,16679,0.0017387133521194317,896,0.03236607142857143
academic_T4::academic_T4_PG02,T4,academic,2020,40,40,16679,0.0023982253132681817,1104,0.036231884057971016
academic_T4::academic_T4_PG02,T4,academic,2021,84,84,16679,0.005036273157863181,1380,0.06086956521739131
academic_T4::academic_T4_PG02,T4,academic,2022,155,155,16679,0.009293123088914203,1679,0.09231685527099463
academic_T4::academic_T4_PG02,T4,academic,2023,190,190,16679,0.011391570238023863,2301,0.08257279443720121
academic_T4::academic_T4_PG02,T4,academic,2024,346,346,16679,0.02074464895976977,3825,0.09045751633986929
academic_T4::academic_T4_PG02,T4,academic,2025,226,226,16679,0.013549973019965226,2232,0.10125448028673835
academic_T4::academic_T4_PG04,T4,academic,2000,2,2,16679,0.00011991126566340908,25,0.08
academic_T4::academic_T4_PG04,T4,academic,2001,7,7,16679,0.0004196894298219318,31,0.22580645161290322
academic_T4::academic_T4_PG04,T4,academic,2002,4,4,16679,0.00023982253132681815,35,0.11428571428571428
